;Image Source;Artwork title;Artist;Lot number;Estimate;Medium;Size (HxWxD);Date of painting;Lot description;Misc;Auction house;Auction sale;Auction date;Category;Exhibited;Provenance;Literature;Price realised;Classification
54;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
55;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
56;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
57;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
58;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
59;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
60;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
61;https://cdn.bidtoart.com/artImage/202304/apr11_2023/5.jpg;Swan Upping at Cookham (Sir Stanley Spencer, 1915–1919);Olaf Bisschoff (1976 - ?);5;ZAR 25,000 - ZAR 35,000;Oil on board;100 cm - 100 cm (39.37 in - 39.37 in);2022;unframed, inscribed with the title on the reverse;Signed / Inscribed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
62;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
63;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
64;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
65;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
66;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
67;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
68;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
69;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
70;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
71;https://cdn.bidtoart.com/artImage/202304/apr11_2023/6.jpg;Abstract Figure and Face;Cecil Skotnes (South African, 1926 - 2009);6;ZAR 150,000 - ZAR 200,000;Wood incised and painted wood panel;76 cm - 60.5 cm (29.92 in - 23.82 in);;;;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Sculptures;;;;;
72;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
73;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
74;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
75;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
76;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
77;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
78;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
79;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
80;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
81;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
82;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
83;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
84;https://cdn.bidtoart.com/artImage/202304/apr11_2023/7.jpg;Abstract Composition in Yellow;Mongezi Ncaphayi (South African, 1983 - ?);7;ZAR 50,000 - ZAR 70,000;Ink on paper;159 cm - 120 cm (62.6 in - 47.24 in);16;175 by 136,5 by 6,5cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Works on paper;;;;;
85;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
86;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
87;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
88;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
89;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
90;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
91;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
92;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
93;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
94;https://cdn.bidtoart.com/artImage/202304/apr11_2023/8.jpg;Geometric Abstract;Larry Scully (South African, 1922 - 2002);8;ZAR 30,000 - ZAR 40,000;Oil on canvas;91.5 cm - 121.5 cm (36.02 in - 47.83 in);74;94 by 124,5 by 4cm including frame;Signed;Strauss & Co | Online;Modern and Contemporary Art Including a focus on Portrait, Heads and Character Studies;Apr 10, 2023;Paintings;;;;;
