,auction,author,title,medium,price,category,auction_house,painting_date,description,auction_date,image_source
0,eclectic,Andy Warhol,Joseph Beuys,Print,"$8,000 - $12,000",Prints & Graphic Art,Sotheby's | New York,,,"Apr 23, 2020",https://cdn.bidtoart.com/artImage/202007/15959197075239.jpg
110,european-paintings-drawings-sculpture,Willem Hendrik Eickelberg,BUSY FISHERFOLK,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954755414171.jpg
111,european-paintings-drawings-sculpture,Theodore Rousseau (attributed To),CHAUMIÈRES PRÈS DE L'ÉTANG,"Oil on panel, unframed","$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954763713772.jpg
112,european-paintings-drawings-sculpture,Peder Mork Monsted,"SUMMER REFLECTIONS ON A LAKE, SILKEBORG",Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954764597542.jpg
113,european-paintings-drawings-sculpture,Jean Charles Cazin,A FRENCH VILLAGE ON A RIVER,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954764859785.jpg
114,european-paintings-drawings-sculpture,Guillaume Seignac,LOVE'S OFFERING,Oil on canvas,"$30,000 - $40,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954765160886.jpg
115,european-paintings-drawings-sculpture,Eduard Niczky,THE KOI POND,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954765445161.jpg
116,european-paintings-drawings-sculpture,Giuseppe Sobrile,SPRING AND AUTUMN: A PAIR,Oil on panel,"$6,000 - $8,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954765718198.jpg
117,european-paintings-drawings-sculpture,Jean Jacques Henner,JUDITH. SMALL HALF-LENGTH REPLICA TURNED TOWARDS LEFT,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954765972372.jpg
118,european-paintings-drawings-sculpture,Jean Baptiste Robie,STILL LIFE WITH FRUIT AND FLOWERS,Oil on canvas,"$8,000 - $12,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954766422564.jpg
119,european-paintings-drawings-sculpture,Jules Joseph Lefebvre,AN ELDERLY GREEK WOMAN,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954766688112.jpg
120,european-paintings-drawings-sculpture,Albert Von Keller,MELANCHOLY,Oil on canvas laid down on board,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954766945487.jpg
121,european-paintings-drawings-sculpture,Arthur Kampf,MASKENBALL (DANSE MACABRE),Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954830611696.jpg
122,european-paintings-drawings-sculpture,Jean Richard Goubie,LE CIRQUE MOLIER (SET OF SEVEN PAINTINGS) LE CIRQUE MOLIER (SET OF SEVEN PAINTINGS),Oil on canvas,"$20,000 - $30,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954830856615.jpg
123,european-paintings-drawings-sculpture,Jules Scalbert,THE BOATING PARTY,Oil on canvas,"$7,000 - $10,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954831134344.jpg
124,european-paintings-drawings-sculpture,Paul Fischer,BATHING ON THE ROCKS,Oil on canvas,"$7,000 - $10,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954831432127.jpg
125,european-paintings-drawings-sculpture,Paul Fischer,THE LETTER,Oil on canvas,"$7,000 - $10,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954831659269.jpg
126,european-paintings-drawings-sculpture,Edouard Cortès,QUAI DU LOUVRE SOUS LA NEIGE,Oil on canvas,"$12,000 - $18,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954831903084.jpg
127,european-paintings-drawings-sculpture,Stanislas Lépine,AU JARDIN DU LUXEMBOURG AND LES QUAIS DE SEINE À PARIS - ÉTUDE: A DOUBLE-SIDED WORK,Oil on panel,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954832135390.jpg
128,european-paintings-drawings-sculpture,Cesare Felix Georges Dell' Acqua,THE JAPANESE GUIDE,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954832481865.jpg
129,european-paintings-drawings-sculpture,E A Baron Deslandes,"STILL LIFE FEATURING AN 18TH CENTURY CHINESE CENSER, PORCELAIN ENAMELED DISH AND QING DYNASTY COURTIER'S HAT",Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954832775866.jpg
130,european-paintings-drawings-sculpture,Emile Brisset,ANDANTE,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954833025838.jpg
131,european-paintings-drawings-sculpture,Giuseppe Signorini,THE SOLOIST,Watercolor and gouache on card,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954833280429.jpg
132,european-paintings-drawings-sculpture,Eduardo Leon Garrido,DRESSING FOR THE BALL,Oil on panel,"$15,000 - $20,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954833536403.jpg
133,european-paintings-drawings-sculpture,Raimundo De Madrazo Y Garreta (after),AFTER THE BULLFIGHT,Oil on canvas,"$3,000 - $4,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954833929833.jpg
134,european-paintings-drawings-sculpture,Félix Ziem,INTÉRIEUR D'UN JARDIN À VENISE,Oil on board,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954834206012.jpg
135,european-paintings-drawings-sculpture,Martin Rico Y Ortega,GONDOLIER ON A VENETIAN CANAL,Oil on canvas,"$20,000 - $30,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954834429578.jpg
136,european-paintings-drawings-sculpture,George Clarkson Stanfield,"NEAR LOGGIO, ON THE LAKE OF LUGANO",Oil on canvas,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954834808587.jpg
137,european-paintings-drawings-sculpture,James Webb,RIGGING BOATS IN AN EASTERN HARBOR,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954835149271.jpg
138,european-paintings-drawings-sculpture,Henrik August Ankarcrona,THE NIGHT RAID,Oil on canvas,"$20,000 - $30,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954835373489.jpg
139,european-paintings-drawings-sculpture,Georges Washington,CHARGE DES CAVALIERS ARABES,Oil on canvas,"$15,000 - $20,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954835654564.jpg
140,european-paintings-drawings-sculpture,Alberto Pasini,AN ARAB CARAVAN,Oil on panel,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954838305134.jpg
141,european-paintings-drawings-sculpture,Amedeo Momo Simonetti,THE HAREM'S COBBLER,Watercolor and gouache on card,"$15,000 - $20,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954839266796.jpg
142,european-paintings-drawings-sculpture,Eduardo Leon Garrido,NUDE IN A LIGHT-FILLED BOUDOIR,Oil on panel,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954839512393.jpg
143,european-paintings-drawings-sculpture,Edwin Long,THE IONIAN POTTERY SELLER,Oil on canvas,"$12,000 - $18,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954839806521.jpg
144,european-paintings-drawings-sculpture,FREDERICK GOODALL,RACHEL,Oil on canvas,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954840077615.jpg
145,european-paintings-drawings-sculpture,Emanuel Gottlieb Leutze,"NYDIA, THE BLIND GIRL OF POMPEII",Oil on canvas,"$7,000 - $10,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954840359501.jpg
146,european-paintings-drawings-sculpture,Henry Ryland,MELODY,Watercolor on paper,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954840596902.jpg
147,european-paintings-drawings-sculpture,Francis Coates Jones,AFTERNOON IDLE,Oil on canvas,"$6,000 - $8,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954840828187.jpg
148,european-paintings-drawings-sculpture,Henry Ryland (after),LA PENSIEROSA,Photogravure printed in sepia with handcoloring,"$1,000 - $1,500",Prints & Graphic Art,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954841266633.jpg
149,european-paintings-drawings-sculpture,Henri Léopold Lévy,LE PHOENIX,Oil on canvas,"$3,000 - $5,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954841534623.jpg
150,european-paintings-drawings-sculpture,Jean Louis Ernest Meissonier,LE TROMPETTE DE 1807,Oil on panel,"$12,000 - $18,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954898679287.jpg
151,european-paintings-drawings-sculpture,Emile Brisset,THE DAY AFTER THE BATTLE OF FRŒSCHWILLER,Oil on canvas,"$12,000 - $18,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954899759154.jpg
152,european-paintings-drawings-sculpture,Bernard Edouard Swebach,EQUERRY WITH HORSE OF LOUIS XVIII OUTSIDE THE ROYAL STABLES,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954900006387.jpg
153,european-paintings-drawings-sculpture,Alfred De Dreux (alfred Dedreux),CHASSE DANS L'ALLÉE VERS LA CROIX,Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954900281562.jpg
154,european-paintings-drawings-sculpture,Jean Richard Goubie,DRAWING COVER,Oil on canvas,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954900553278.jpg
155,european-paintings-drawings-sculpture,Jacques Francois Joseph Swebach Desfontaines,FULL CRY,Oil on canvas,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954901205553.jpg
156,european-paintings-drawings-sculpture,Arthur Wardle,THE TEMPERANCE SOCIETY,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954901480991.jpg
157,european-paintings-drawings-sculpture,David Shepherd,CHARGING RHINOS,Oil on canvas,"$15,000 - $25,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954901748846.jpg
158,european-paintings-drawings-sculpture,David Shepherd,LONE WANDERERS (POLAR BEARS),Oil on canvas,"$10,000 - $15,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954902008652.jpg
159,european-paintings-drawings-sculpture,Otto Sommer,COWS IN A MOUNTAINOUS LANDSCAPE,Oil on canvas,"$2,000 - $3,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954902297962.jpg
160,european-paintings-drawings-sculpture,Alfred Fontville De Breanski (jr ),"ON THE RIVER LYD, DARTMOOR",Oil on canvas,"$4,000 - $6,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954902629708.jpg
161,european-paintings-drawings-sculpture,Hendrik Pieter Koekkoek,FIGURES ON A FOREST PATH,Oil on canvas,"$3,000 - $5,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954902867822.jpg
162,european-paintings-drawings-sculpture,Constant Artz,A DUCK FAMILY IN A MEADOW,Oil on canvas,"$5,000 - $7,000",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954903171064.jpg
163,european-paintings-drawings-sculpture,Henry Stannard,THE OLD HOMESTEAD,Watercolor on paper laid down on board,"$1,500 - $2,500",Paintings,Sotheby's | New York,,,"Apr 09, 2020",https://cdn.bidtoart.com/artImage/202007/15954903505056.jpg
164,the-rafael-valls-sale,Pompeo Girolamo Batoni (after),"A PORTRAIT OF A GENTLEMAN, BUST-LENGTH, IN A BLUE FUR-TRIMMED COAT, WITHIN A PAINTED OVAL",Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202008/15964387195857.jpg
165,the-rafael-valls-sale,Gottfried Von Wedig,"PORTRAIT OF A LADY, AGED 26, HALF-LENGTH, WEARING A BLACK DRESS WITH ELABORATE GOLD EMBROIDERY, GOLD CHAINS, LACE CUFFS AND COLL","Oil on oak panel, reduced","£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961709264419.jpg
166,the-rafael-valls-sale,Charles (Carel) Wautier (After),"A PORTRAIT OF A GENTLEMAN, BUST-LENGTH, WITH A WHITE CRAVAT",Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961709723853.jpg
167,the-rafael-valls-sale,Cornelius Johnson,"A PORTRAIT OF A LADY, HALF-LENGTH, WEARING AN ORANGE SILK DRESS AND A GREEN SILK SHAWL",Oil on canvas,"£5,000 - £7,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961713383730.jpg
168,the-rafael-valls-sale,Jacob De Heusch,A CAPRICCIO HARBOUR SCENE IN A MEDITERRANEAN BAY,Oil on canvas,"£15,000 - £20,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961713623147.jpg
169,the-rafael-valls-sale,Adam Pynacker,A LANDSCAPE WITH CATTLE AND FIGURES IN A WOODLAND CLEARING,Oil on canvas,"£8,000 - £12,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961713912039.jpg
170,the-rafael-valls-sale,Pieter Mulier,PAN AND SYRINX IN A RIVER LANDSCAPE,Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961714362945.jpg
171,the-rafael-valls-sale,Nicolaes Pietersz Berchem,A ROCKY SOUTHERN LANDSCAPE WITH TWO PEASANT WOMEN AND THEIR FLOCK AND CATTLE HALTING NEAR A STREAM,Oil on oak panel,"£3,000 - £5,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961714739891.jpg
172,the-rafael-valls-sale,Karel Dujardin,"A YOUNG SHEPHERD ASLEEP, SURROUNDED BY HIS SHEEPDOG, HIS SHEEP AND HIS COW",Oil on oak panel,"£3,000 - £4,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961715086796.jpg
173,the-rafael-valls-sale,Gerrit Adriaensz Berckheyde,CAVALIERS ON HORSEBACK RESTING OUTSIDE AN INN WITH A COURTYARD BEYOND,Oil on oak panel,"£5,000 - £7,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961715446816.jpg
174,the-rafael-valls-sale,Gillis Claesz De Hondecoeter,"COWS AND SHEEP RESTING IN A WOODED LANDSCAPE NEAR FARMHOUSES, A CHURCH TOWER IN THE DISTANCE","Oil on oak panel, oval","£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961715831697.jpg
175,the-rafael-valls-sale,Gerrit Van Vucht,A STILL LIFE WITH SMOKING ATTRIBUTES SUCH AS PIPES AND A BURNER; AND A STILL LIFE WITH A WINE GLASS AND SLICED HERRING ON A PLAT,"Oil a pair, both oil on panel","£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961716108959.jpg
176,the-rafael-valls-sale,Abraham Bisschop,"A SULPHUR-CRESTED COCKATOO, A RED-CRESTED CARDINAL AND A WHITE PHEASANT IN A LANDSCAPE WITH A FALLEN URN IN THE BACKGROUND",Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961716496159.jpg
177,the-rafael-valls-sale,Jacobus Biltius,A TROMPE L'ŒIL WITH A WILLOW PTARMIGAN HANGING FROM A NAIL,Oil on canvas,"£2,000 - £3,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961716752177.jpg
178,the-rafael-valls-sale,Adriaen Pietersz Van De Venne,ARMOE SOECKT LIST: POVERTY LEADS TO CUNNING,Oil on oak panel,"£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961717173681.jpg
179,the-rafael-valls-sale,Pieter De Bloot,BEGGARS GATHERING OUTSIDE A CONVENT,Oil on oak panel,"£3,000 - £4,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961717491142.jpg
180,the-rafael-valls-sale,Harmen Hals,A YOUNG PEASANT GIRL WITH A BEER JUG,Oil on oak panel,"£3,000 - £5,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961717897884.jpg
181,the-rafael-valls-sale,Hendrick van Minderhout,"AN AERIAL VIEW OF OSTEND, WITH THE FORT SAINT PHILIPPE AND SHIPPING ON THE SLIJKENS SLUICE, AND FIGURES IN THE FOREGROUND",Oil on canvas,"£20,000 - £30,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961718308886.jpg
182,the-rafael-valls-sale,Herman Van Swanevelt,A LANDSCAPE WITH FIGURES AMONG ANCIENT RUINS,Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961718621529.jpg
183,the-rafael-valls-sale,Abraham Danielsz Hondius,AN ELEGANT PARTY HUNTING HERON; AND AN ELEGANT HAWKING PARTY AT REST,"Oil a pair, both oil on panel","£5,000 - £7,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961719000456.jpg
184,the-rafael-valls-sale,Dirk Stoop,"A LANDSCAPE WITH SPORTSMEN PREPARING FOR THE HUNT, TOGETHER WITH THEIR HOUNDS AND HORSES",Oil on oak panel,"£3,000 - £4,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961795605334.jpg
185,the-rafael-valls-sale,Frans De Hulst,A RIVER LANDSCAPE WITH FISHERMEN AND A CHURCH IN THE BACKGROUND,"Oil on oak panel, oval","£3,000 - £4,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961795891542.jpg
186,the-rafael-valls-sale,Leonard Bramer,A MOONLIT LANDSCAPE WITH DROVERS AND THEIR PACK OF MULES,"Oil on slate, circular","£1,000 - £1,500",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961838690427.jpg
187,the-rafael-valls-sale,Jan Jansz Buesem,A SORCERESS IN A WOOD SURROUNDED BY DEVILS,Oil on oak panel,"£2,000 - £3,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961839104249.jpg
188,the-rafael-valls-sale,Gerrit Van Honthorst,"A PORTRAIT OF A GENTLEMAN, HALF-LENGTH, BELIEVED TO BE SIR THOMAS OGLE, WEARING A SUIT OF ARMOUR, WITH A WHITE COLLAR AND AN ORA",Oil on oak panel,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961839939216.jpg
189,the-rafael-valls-sale,Pieter Nason,The Hague,Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961840241953.jpg
190,the-rafael-valls-sale,Jan Van Haensbergen,"A PORTRAIT OF A YOUNG LADY, HALF-LENGTH, IN A ROSE PINK DRESS WITH A PEARL NECKLACE",Oil on panel,"£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961840566959.jpg
191,the-rafael-valls-sale,Constantin Netscher,"A PORTRAIT OF MARIA MANCINI (1639-1715), THREE-QUARTER LENGTH, WEARING A GOLD EMBROIDERED DRESS AND ERMINE CLOAK, SEATED BEFORE",Oil on canvas,"£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961843288469.jpg
192,the-rafael-valls-sale,Joseph Parrocel,"AN EQUESTRIAN PORTRAIT OF HENRI FRANÇOIS DE FOIX DE CANDALLE (1640-1714), IN AN EXTENSIVE LANDSCAPE, BEFORE A FORTIFIED CASTLE,",Oil on canvas,"£6,000 - £8,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961843574598.jpg
193,the-rafael-valls-sale,Jean baptiste Van Mour (after),"PORTRAIT OF A JANISSARY, STANDING BEFORE AN ENCAMPMENT; AND PORTRAIT OF A TURKISH GUARD BEFORE AN ENCAMPMENT",Oil on canvas,"£2,000 - £3,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961843996119.jpg
194,the-rafael-valls-sale,Nicolaas Verkolje,HERCULES AND OMPHALE,Oil on canvas,"£4,000 - £6,000",Paintings,Sotheby's | London,,,"Apr 07, 2020",https://cdn.bidtoart.com/artImage/202007/15961844268342.jpg
